runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents
0.145578,14,26,17356,49268,1971,1971,1963,1971,13,1,0,9,2,0,0,26,0,0.036157,7e-05,0.000588,0.000354,0.002122,0,0.004445,3.9e-05,0.002044,0.023769,0.024326,0.026075,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,30
0.081757,8,15,12175,35856,1971,1971,1961,1969,6,2,0,4,1,0,0,29,0,0.052453,0.000144,0.000378,0.000193,0.003199,0,0.005096,2e-05,0.001109,0.013902,0.014233,0.016156,WDG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,30
0.130829,12,24,17694,41814,1729,1729,1729,1729,3,0,0,7,4,0,0,0,0,0,0,0.000485,0,0,0,0,2.8e-05,0.001495,0.021142,0.021506,0.032297,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,30
0.418906,24,46,36970,76947,1729,1729,1727,1727,5,5,0,7,10,0,0,55,0,0.250875,0.000154,0.000672,0.001086,0.00626,0,0.024136,5.9e-05,0.003529,0.044534,0.045212,0.026411,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,30
0.361608,23,44,39572,80577,1729,1729,1727,1727,4,7,0,6,8,0,0,48,0,0.206295,0.000164,0.000708,0.001132,0.003271,0,0.028145,5.5e-05,0.003994,0.050364,0.051076,0.025472,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,30
0.404981,21,40,33633,69527,1729,1729,1727,1727,5,4,0,6,9,0,0,54,0,0.254647,0.000159,0.000657,0.001185,0.007946,0,0.024107,5e-05,0.002945,0.04238,0.043033,0.026333,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,30
0.422198,21,40,33633,69527,1729,1729,1727,1727,5,4,0,6,9,0,0,54,0,0.268345,0.000161,0.000659,0.00118,0.008132,0,0.024524,5e-05,0.003086,0.043142,0.043795,0.02429,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,30
0.128274,11,21,15552,37963,1729,1729,1717,1723,2,0,0,7,3,0,0,32,3,0.08554,0.000203,0.000384,0.000356,0.008006,0,0.008757,2.4e-05,0.001332,0.019226,0.019608,0.016435,WDG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,30
0.107867,15,30,12232,38040,1763,1763,1763,1763,12,9,1,2,2,0,0,0,0,0,0,0.000696,0,0,0,0,6e-05,0.001859,0.016171,0.016773,0.03297,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,30
0.150504,19,36,16874,49356,1763,1763,1759,1761,18,9,1,3,4,0,0,14,0,0.019252,3e-05,0.000748,0.000181,0.001109,0,0.00278,9.1e-05,0.002821,0.024724,0.025455,0.029931,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,30
0.155169,20,38,17095,49504,1763,1763,1759,1761,17,10,1,3,4,0,0,14,0,0.019716,3.3e-05,0.000738,9.9e-05,0.001008,0,0.003655,0.000104,0.002959,0.025039,0.025771,0.028951,WDG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,30
0.015795,11,29,2764,11902,1060,1060,1060,1060,11,0,1,0,7,0,1485,18,0,0.00668,3.4e-05,0.000406,0.000166,8e-06,0,0.019575,2e-05,0.000285,0.001792,0.001948,0.019353,WDG+GR+GC+T+BP with AStarand Decomp,scens/empty-32-32-even-11.scen:,55
0.107451,15,29,12232,38040,1763,1763,1749,1757,12,9,1,2,2,0,0,60,6,0.071413,0.000205,0.000577,0.002096,0.003281,0,0.008084,5.9e-05,0.00184,0.016105,0.016699,0.016557,WDG+GR+GC+T+BP with AStar,scens/den312d-even-12.scen:,30
0.007143,15,30,1227,4810,346,346,346,346,9,6,1,0,7,0,0,0,0,0,0,0.000181,0,0,0,0,3.2e-05,0.000101,0.001323,0.001509,0.0035,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,30
0.007112,12,24,1344,4915,346,346,346,346,7,4,1,0,6,0,0,0,0,0,0,0.000159,0,0,0,0,3e-05,7.6e-05,0.001463,0.001622,0.003415,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,30
0.006099,12,22,1023,4178,346,346,346,346,10,2,3,0,5,0,0,5,0,0.000662,1.4e-05,0.000155,1.1e-05,1e-06,0,0.000208,2.3e-05,8.1e-05,0.001147,0.001307,0.003227,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,30
0.010317,10,18,1258,5043,346,346,344,345,23,2,2,0,4,0,0,38,0,0.00514,5.9e-05,0.000184,0.000211,2.6e-05,0,0.001023,2.8e-05,0.000108,0.00159,0.001871,0.002655,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,30
0.011675,14,26,1237,4641,346,346,345,345,16,3,2,0,7,0,0,43,0,0.0061,8e-05,0.000195,0.000254,1.8e-05,0,0.001372,4.6e-05,0.000118,0.001671,0.00195,0.002486,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-9.scen:,30
0.00739,15,29,1227,4810,346,346,344,345,9,6,1,0,7,0,0,27,0,0.003729,0.000127,0.000153,0.000139,2.3e-05,0,0.000764,2.6e-05,9.8e-05,0.001427,0.001613,0.001775,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-9.scen:,30
0.006475,8,16,1253,4888,356,356,356,356,11,3,3,0,1,0,0,0,0,0,0,0.000157,0,0,0,0,2.3e-05,7.8e-05,0.00127,0.001426,0.003446,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.005511,8,14,958,3887,356,356,356,356,9,1,3,0,2,0,0,2,0,0.000292,1.4e-05,0.000123,1.1e-05,1e-06,0,0.000123,1.7e-05,5.9e-05,0.000889,0.001008,0.00323,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.006214,9,16,1134,4448,356,356,356,356,11,2,2,0,3,0,0,6,0,0.000674,1.3e-05,0.000138,1.9e-05,2e-06,0,0.000236,2.5e-05,7e-05,0.001157,0.001288,0.003121,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.006555,5,8,718,2984,356,356,355,356,13,0,3,0,0,0,0,22,0,0.003217,1.4e-05,0.000112,9.3e-05,1e-05,0,0.000697,1.3e-05,5.5e-05,0.000771,0.000884,0.002512,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.006274,5,8,725,3013,356,356,355,356,15,0,3,0,0,0,0,20,0,0.00295,1.4e-05,0.000113,7.6e-05,7e-06,0,0.000686,1e-05,5.6e-05,0.000818,0.000945,0.002654,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-3.scen:,30
0.00646,8,15,1253,4888,356,356,354,356,11,3,3,0,1,0,0,24,0,0.00306,6.2e-05,0.000129,0.000125,1e-05,0,0.000768,1.9e-05,7.6e-05,0.00131,0.001472,0.001739,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-3.scen:,30
0.004696,4,8,969,3593,326,326,326,326,8,1,0,0,2,0,0,0,0,0,0,0.00012,0,0,0,0,1.2e-05,4.6e-05,0.000694,0.00079,0.003539,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,30
0.004715,4,8,969,3593,326,326,326,326,8,1,0,0,2,0,0,0,0,0,0,0.000123,0,0,0,0,1.2e-05,4.6e-05,0.000691,0.000786,0.003438,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,30
0.008445,6,10,1052,4263,326,326,326,326,14,0,0,0,4,0,0,29,0,0.004049,2.2e-05,0.000158,0.000164,1.3e-05,0,0.00076,2.3e-05,6.8e-05,0.001167,0.001345,0.003135,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,30
0.009504,11,20,1133,4553,326,326,326,326,14,5,0,0,4,0,0,38,0,0.004913,6.9e-05,0.000151,0.000233,1.4e-05,0,0.001052,3.2e-05,8.2e-05,0.001436,0.001639,0.002481,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,30
0.006461,4,6,656,2581,326,326,326,326,15,0,0,0,2,0,0,30,0,0.003669,1.4e-05,0.00011,0.000104,8e-06,0,0.000735,1e-05,4.8e-05,0.000788,0.000921,0.002337,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-23.scen:,30
0.004707,4,7,969,3593,326,326,326,326,8,1,0,0,2,0,0,13,0,0.002242,2.7e-05,9.3e-05,0.000102,6e-06,0,0.000594,1.2e-05,4.2e-05,0.000695,0.000791,0.001744,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-23.scen:,30
0.034638,23,46,9152,20761,360,360,360,360,11,0,2,0,20,0,0,0,0,0,0,0.000283,0,0,0,0,5.3e-05,0.000882,0.01322,0.013579,0.003424,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,30
0.035072,23,46,9152,20761,360,360,360,360,11,0,2,0,20,0,0,0,0,0,0,0.00029,0,0,0,0,5.1e-05,0.00087,0.013307,0.013666,0.003495,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,30
0.021886,13,24,4160,10251,360,360,352,353,15,0,1,0,10,0,0,37,0,0.010668,8.8e-05,0.000218,0.00017,1.4e-05,0,0.002004,4.4e-05,0.000583,0.006186,0.006475,0.003205,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,30
0.027179,19,36,6198,14933,360,360,352,353,16,0,3,0,14,0,0,41,4,0.011375,0.000131,0.00026,0.000174,2e-05,0,0.00314,4.5e-05,0.000594,0.00911,0.00947,0.002884,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,30
0.047983,29,55,9828,22237,360,360,352,353,16,0,2,0,25,0,0,69,0,0.024338,0.000227,0.000357,0.000253,2.8e-05,0,0.005044,8.2e-05,0.00115,0.015175,0.015775,0.002755,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-11.scen:,30
0.034844,23,45,9152,20761,360,360,352,353,11,0,2,0,20,0,0,37,5,0.015342,0.000194,0.000247,0.000151,1.3e-05,0,0.004234,5e-05,0.000926,0.013305,0.013651,0.001739,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-11.scen:,30
0.003569,2,4,661,2898,349,349,349,349,10,0,0,0,1,0,0,0,0,0,0,0.000112,0,0,0,0,6e-06,8.9e-05,0.00054,0.000615,0.003458,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,30
0.003571,2,4,661,2898,349,349,349,349,10,0,0,0,1,0,0,0,0,0,0,0.000113,0,0,0,0,6e-06,9e-05,0.000564,0.000643,0.003508,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,30
0.004314,3,6,723,3193,349,349,349,349,12,1,0,0,1,0,0,3,0,0.000279,7e-06,0.000123,8e-06,1e-06,0,8.1e-05,1.2e-05,0.000121,0.000727,0.000824,0.003477,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,30
0.008551,5,8,867,3733,349,349,349,349,20,0,0,0,3,0,0,32,0,0.004237,1.4e-05,0.000147,0.000165,1.4e-05,0,0.000888,2e-05,0.000196,0.001302,0.001496,0.00277,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,30
0.010226,8,14,890,3775,349,349,349,349,19,2,1,0,3,0,0,44,0,0.005604,5.5e-05,0.000179,0.000228,2.1e-05,0,0.001374,2.8e-05,0.000257,0.001592,0.001874,0.002511,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-18.scen:,30
0.003569,2,3,661,2898,349,349,349,349,10,0,0,0,1,0,0,13,0,0.001506,2e-05,7.8e-05,2.8e-05,6e-06,0,0.000489,6e-06,9.5e-05,0.000535,0.000612,0.00179,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-18.scen:,30
0.011463,12,24,2088,7332,336,336,336,336,12,2,1,1,7,0,0,0,0,0,0,0.000181,0,0,0,0,2.8e-05,9.2e-05,0.002677,0.002873,0.003416,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,30
0.009576,12,24,1446,5303,336,336,336,336,6,2,1,1,7,0,0,0,0,0,0,0.000145,0,0,0,0,2.3e-05,7e-05,0.001766,0.001908,0.003388,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,30
0.018125,23,43,2997,10347,336,336,336,336,17,2,4,2,13,0,0,8,0,0.00132,2.2e-05,0.000204,2.5e-05,3e-06,0,0.00057,5e-05,0.000131,0.004203,0.004495,0.002943,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,30
0.012677,17,31,1767,6367,336,336,335,336,10,4,4,2,5,0,0,18,0,0.003347,5.7e-05,0.000164,0.000142,8e-06,0,0.0009,3e-05,9.6e-05,0.002518,0.002722,0.002746,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,30
0.015369,19,36,2052,7584,336,336,331,334,17,6,2,2,7,0,0,41,4,0.007339,0.000128,0.000205,0.000221,4.7e-05,0,0.000905,3.8e-05,0.000127,0.003063,0.003381,0.002544,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-21.scen:,30
0.011583,12,23,2088,7332,336,336,331,334,12,2,1,1,7,0,0,27,4,0.006074,0.000127,0.000152,0.000219,3.8e-05,0,0.001226,2.9e-05,9.7e-05,0.002704,0.002905,0.001771,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-21.scen:,30
0.002885,5,10,678,2716,320,320,320,320,4,0,1,0,3,0,0,0,0,0,0,0.0001,0,0,0,0,1.2e-05,3.4e-05,0.000509,0.000569,0.003442,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,30
0.003252,7,14,636,2583,320,320,318,320,4,1,1,0,4,0,0,1,0,9.4e-05,8e-06,9.7e-05,0,1e-06,0,7e-06,1.1e-05,3.9e-05,0.000559,0.000622,0.003269,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,30
0.006697,9,16,855,3420,320,320,315,320,13,0,1,0,6,0,0,21,0,0.002697,3.6e-05,0.000139,8.5e-05,8e-06,0,0.000639,1.8e-05,6.7e-05,0.001037,0.001187,0.003168,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,30
0.00367,8,14,558,2161,320,320,315,320,7,0,1,0,5,0,0,11,0,0.001372,2.7e-05,9.1e-05,8.3e-05,7e-06,0,0.000313,1.7e-05,4.7e-05,0.000706,0.000796,0.002495,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,30
0.003682,8,14,558,2161,320,320,315,320,7,0,1,0,5,0,0,11,0,0.001392,2.8e-05,8.8e-05,7.8e-05,3e-06,0,0.000312,1.3e-05,4.6e-05,0.000709,0.000798,0.003017,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-20.scen:,30
0.002888,5,9,678,2716,320,320,315,320,4,0,1,0,3,0,0,9,0,0.001178,4e-05,6.6e-05,5.1e-05,4e-06,0,0.000265,1e-05,3.2e-05,0.00052,0.000579,0.001713,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-20.scen:,30
0.008214,13,24,1463,5487,360,360,360,360,9,0,3,0,9,0,0,0,0,0,0,0.000168,0,0,0,0,2.3e-05,8.5e-05,0.001555,0.001715,0.003396,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,30
0.007064,18,38,1583,5564,360,360,360,360,8,0,3,0,15,0,0,1,0,0.000102,6e-06,0.000172,0,1e-06,0,4.1e-05,2.5e-05,0.000101,0.001684,0.00188,0.003218,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,30
0.016679,38,74,2773,9837,360,360,359,360,17,6,4,0,26,0,0,9,0,0.001366,1.8e-05,0.000304,0.000116,1e-06,0,0.000281,6.9e-05,0.000204,0.003528,0.003956,0.003027,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,30
0.013201,26,49,1990,6874,360,360,357,358,17,1,5,0,19,0,0,30,3,0.004133,7.2e-05,0.000221,0.000222,1.5e-05,0,0.000872,4.2e-05,0.00015,0.00256,0.002897,0.002702,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,30
0.009777,14,27,1271,4532,360,360,357,358,16,0,2,0,11,0,0,25,3,0.003041,3.5e-05,0.000149,0.000213,1e-05,0,0.000598,2.6e-05,8.7e-05,0.001489,0.001687,0.002506,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-15.scen:,30
0.00825,13,23,1463,5487,360,360,356,358,9,0,3,0,9,0,0,23,0,0.004099,0.000135,0.000133,0.000208,8e-06,0,0.001031,3.1e-05,8.7e-05,0.001547,0.001703,0.001644,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-15.scen:,30
0.003064,5,10,726,3018,329,329,329,329,5,1,1,0,2,0,0,0,0,0,0,0.000106,0,0,0,0,1.4e-05,4.4e-05,0.000609,0.000676,0.003484,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-25.scen:,30
0.004153,6,14,805,3411,329,329,329,329,8,2,3,0,1,0,0,1,0,9.7e-05,6e-06,0.000115,0,1e-06,0,2.7e-05,1.3e-05,4.8e-05,0.000697,0.0008,0.003303,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-25.scen:,30
0.004275,6,14,738,3127,329,329,329,329,8,2,3,0,1,0,0,1,0,9.7e-05,7e-06,0.00011,0,0,0,2.7e-05,8e-06,4.9e-05,0.000656,0.000752,0.003154,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-25.scen:,30
0.011206,13,21,1319,4928,329,329,327,328,28,6,3,0,2,0,0,51,0,0.006563,0.0001,0.000209,0.000239,1.9e-05,0,0.001135,3.8e-05,0.000152,0.001815,0.002165,0.002602,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-25.scen:,30
0.007301,9,16,919,3746,329,329,327,328,22,4,2,0,1,0,0,32,2,0.004108,8.5e-05,0.00016,0.000255,2e-05,0,0.000616,1.9e-05,9.9e-05,0.0013,0.001517,0.002377,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-25.scen:,30
0.002912,5,9,726,3018,329,329,327,328,5,1,1,0,2,0,0,8,1,0.001071,4e-05,7.6e-05,5.2e-05,2e-06,0,0.000302,9e-06,3.9e-05,0.000565,0.000632,0.001742,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-25.scen:,30
0.005581,5,10,1114,4224,379,379,379,379,5,0,1,0,3,0,0,0,0,0,0,0.000113,0,0,0,0,8e-06,0.000116,0.001151,0.001221,0.003428,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-22.scen:,30
0.005462,5,8,977,3918,379,379,379,379,6,1,1,0,1,0,0,3,0,0.000475,1.4e-05,0.000102,0,1e-06,0,0.000183,9e-06,0.000107,0.000988,0.001053,0.003165,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-22.scen:,30
0.009651,16,30,1774,6549,379,379,379,379,7,6,0,0,8,0,0,20,0,0.00353,0.000103,0.00016,0.000135,9e-06,0,0.000971,3.1e-05,9.8e-05,0.002178,0.002348,0.002965,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-22.scen:,30
0.006864,4,6,729,2903,379,379,378,379,12,0,1,0,1,0,0,21,0,0.003265,1.4e-05,9.5e-05,0.000109,1.2e-05,0,0.000756,1.3e-05,9.9e-05,0.000985,0.001073,0.002363,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-22.scen:,30
0.006897,4,6,729,2903,379,379,378,379,12,0,1,0,1,0,0,21,0,0.003277,1.3e-05,9.4e-05,0.000112,7e-06,0,0.000751,9e-06,9.2e-05,0.000978,0.001073,0.002378,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-22.scen:,30
0.00553,5,9,1114,4224,379,379,378,379,5,0,1,0,3,0,0,13,0,0.00258,3.5e-05,8.1e-05,5.9e-05,4e-06,0,0.000643,1.2e-05,0.000125,0.001149,0.00122,0.001677,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-22.scen:,30
0.005161,4,8,936,3750,337,337,337,337,8,0,1,0,2,0,0,0,0,0,0,0.00012,0,0,0,0,1.2e-05,5.2e-05,0.000893,0.000989,0.003478,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-17.scen:,30
0.004054,4,8,766,3191,337,337,337,337,6,0,0,0,3,0,0,0,0,0,0,0.000105,0,0,0,0,9e-06,3.5e-05,0.000618,0.000688,0.003334,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-17.scen:,30
0.005184,5,10,971,3845,337,337,337,337,9,2,1,0,1,0,0,1,0,0.000183,7e-06,0.000114,4e-06,0,0,8.9e-05,1.4e-05,5.2e-05,0.001012,0.001114,0.003268,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-17.scen:,30
0.007161,4,6,678,2751,337,337,336,337,10,0,2,0,0,0,0,23,0,0.003388,1.5e-05,9.3e-05,9.7e-05,1.2e-05,0,0.000563,1.4e-05,4.4e-05,0.000783,0.00087,0.002548,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-17.scen:,30
0.007672,7,12,926,3581,337,337,336,337,11,0,2,0,3,0,0,23,0,0.003549,3.4e-05,0.000116,0.000122,7e-06,0,0.000802,2e-05,6.3e-05,0.001236,0.001361,0.002329,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-17.scen:,30
0.004967,4,7,936,3750,337,337,336,337,8,0,1,0,2,0,0,15,0,0.002346,2.7e-05,9e-05,8.5e-05,4e-06,0,0.000709,1.2e-05,4.7e-05,0.000864,0.000969,0.001733,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-17.scen:,30
0.003359,4,8,682,2921,328,328,328,328,6,1,1,0,1,0,0,0,0,0,0,0.000103,0,0,0,0,1.1e-05,3e-05,0.000472,0.000535,0.003423,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-8.scen:,30
0.003315,4,8,682,2921,328,328,328,328,6,1,1,0,1,0,0,0,0,0,0,0.000102,0,0,0,0,6e-06,3.3e-05,0.000475,0.000541,0.003455,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-8.scen:,30
0.004054,5,10,754,3058,328,328,328,328,7,1,1,0,2,0,0,0,0,0,0,0.000109,0,0,0,0,1.3e-05,4e-05,0.000562,0.00065,0.003387,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-8.scen:,30
0.006714,6,10,876,3633,328,328,325,328,13,1,1,0,2,0,0,23,0,0.00266,3.1e-05,0.000132,9.2e-05,1e-05,0,0.000637,1.9e-05,6.4e-05,0.000975,0.001114,0.002953,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-8.scen:,30
0.007442,6,10,977,3952,328,328,327,328,19,2,1,0,1,0,0,27,0,0.003442,4.3e-05,0.000135,0.000126,7e-06,0,0.000739,1.7e-05,6.5e-05,0.00117,0.001336,0.002729,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-8.scen:,30
0.003377,4,7,682,2921,328,328,325,328,6,1,1,0,1,0,0,12,0,0.001496,2.7e-05,7.1e-05,6.1e-05,3e-06,0,0.000435,1e-05,3.5e-05,0.000471,0.000537,0.001746,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-8.scen:,30
0.002121,2,4,550,2390,349,349,349,349,5,0,1,0,0,0,0,0,0,0,0,8.4e-05,0,0,0,0,2e-06,1.7e-05,0.000224,0.000257,0.00343,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-7.scen:,30
0.002153,3,6,541,2323,349,349,349,349,3,0,1,0,1,0,0,0,0,0,0,8.4e-05,0,0,0,0,4e-06,1.9e-05,0.00023,0.00026,0.003348,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-7.scen:,30
0.002279,5,8,552,2281,349,349,349,349,3,0,1,0,2,0,0,4,0,0.000444,1.4e-05,7.7e-05,0,2e-06,0,0.000139,3e-06,2.4e-05,0.000329,0.000365,0.003103,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-7.scen:,30
0.006166,5,8,634,2631,349,349,348,349,13,0,2,0,1,0,0,30,0,0.003356,2.6e-05,0.000106,7e-05,1e-05,0,0.000688,1.1e-05,4.8e-05,0.00061,0.00073,0.002682,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-7.scen:,30
0.006496,5,8,604,2467,349,349,349,349,13,0,1,0,2,0,0,26,0,0.003671,2e-05,9.9e-05,8.8e-05,1e-05,0,0.000916,1.3e-05,5.1e-05,0.000675,0.0008,0.002501,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-7.scen:,30
0.002137,2,3,550,2390,349,349,348,349,5,0,1,0,0,0,0,7,0,0.000791,1.3e-05,5.6e-05,1.7e-05,1e-06,0,0.000247,4e-06,1.6e-05,0.000228,0.000264,0.001724,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-7.scen:,30
0.00486,3,6,890,3770,353,353,353,353,9,0,0,0,2,0,0,0,0,0,0,0.000124,0,0,0,0,1.1e-05,4.4e-05,0.000728,0.00082,0.00351,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-4.scen:,30
0.005816,7,12,1017,4146,353,353,353,353,8,2,0,0,3,0,0,2,0,0.000203,1.4e-05,0.000133,5e-06,0,0,6.9e-05,1.5e-05,5.3e-05,0.000941,0.001046,0.003289,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-4.scen:,30
0.004838,6,10,846,3497,353,353,353,353,7,1,0,0,3,0,0,2,0,0.000346,1.4e-05,0.000107,0,2e-06,0,0.00016,1.1e-05,4e-05,0.000722,0.000807,0.003184,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-4.scen:,30
0.008309,6,10,843,3407,353,353,353,353,11,0,0,0,4,0,0,31,0,0.004653,2.8e-05,0.000132,0.000157,1.1e-05,0,0.001102,2.4e-05,6.7e-05,0.001077,0.001246,0.002556,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-4.scen:,30
0.008315,6,10,843,3407,353,353,353,353,11,0,0,0,4,0,0,31,0,0.004664,2.7e-05,0.00013,0.000161,1.2e-05,0,0.001086,2e-05,6.3e-05,0.001069,0.001236,0.002601,WDG+GR+DC+T+BP with AStarand Decomp,scens/empty-16-16-even-4.scen:,30
0.0044,3,5,890,3770,353,353,353,353,9,0,0,0,2,0,0,14,0,0.001898,2e-05,8.6e-05,5.4e-05,7e-06,0,0.0007,1.2e-05,4.2e-05,0.00073,0.000827,0.001601,WDG+GR+DC+T+BP with AStar,scens/empty-16-16-even-4.scen:,30
