runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,number of agents,decompTime,MaxCompRuntime
2.57702,2126,4254,2027993,5235411,3612,3612,3612,3612,1518,912,120,172,922,0,0,0,0,0,0,0.086172,0,0,0,0,0.006339,0.22325,1.93644,2.03573,0.040031,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,65,44,2.57655
1.69073,1449,2898,1310694,3385016,3612,3612,3612,3612,976,527,144,112,665,0,0,0,0,7e-06,2e-05,0.052693,0,2e-06,0,0.000564,0.004867,0.144987,1.25399,1.31484,0.038497,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,65,81,1.68944
2.68178,2256,4512,2051067,5324171,3612,3612,3612,3612,1627,822,227,178,1028,0,0,0,0,6e-06,2.1e-05,0.08164,0,0,0,0.00101,0.007448,0.227623,1.98229,2.07776,0.038354,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,65,44,2.67947
2.58512,2126,4253,2027993,5235411,3612,3612,3581,3588,1518,912,120,172,922,0,0,0,0,0.04464,0.030541,0.086141,0.09883,0.135141,0,0.130098,0.006311,0.224253,1.94569,2.04536,0.020014,CG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,65,0,0
6.58552,3246,6494,4435461,10442549,3082,3082,3082,3082,1865,1348,517,1315,66,0,0,0,0,0,0,0.103001,0,0,0,0,0.011262,0.317102,4.24487,4.40495,0.049294,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,50,31,6.58501
0.193406,168,336,132695,399896,2351,2351,2351,2351,243,121,12,30,4,0,0,0,0,0,0,0.005734,0,0,0,0,0.000409,0.015621,0.127951,0.134402,0.045709,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,45,24,0.193237
0.133295,105,210,81025,228921,2351,2351,2351,2351,93,61,6,36,1,0,0,0,0,2e-06,6e-06,0.002971,0,0,0,8.9e-05,0.000228,0.008951,0.08646,0.089785,0.041993,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,45,24,0.132892
0.182265,152,302,119867,356806,2351,2351,2351,2351,198,104,10,34,2,0,0,0,0,1.8e-05,1.1e-05,0.004421,4.4e-05,2e-06,0,0.001301,0.0004,0.014689,0.124353,0.129505,0.025329,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,45,16,0.179976
0.16155,136,271,101597,296297,2351,2351,2338,2344,141,93,11,30,1,0,0,0,0,0.001944,0.001351,0.004224,0.006459,0.019206,0,0.015961,0.000325,0.011599,0.102821,0.107611,0.023322,CG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,45,0,0
0.305591,148,296,185747,436657,3125,3125,3125,3125,82,56,21,47,23,0,0,0,0,0,0,0.00496,0,0,0,0,0.000496,0.012032,0.168045,0.174217,0.046337,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,45,25,0.305385
0.304629,157,314,172446,407465,3125,3125,3125,3125,48,60,15,52,29,0,0,0,0,0,0,0.004638,0,0,0,0,0.000466,0.011087,0.160482,0.166372,0.026418,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,45,16,0.30442
0.266055,144,288,152595,362510,3125,3125,3125,3125,25,47,12,48,36,0,0,0,0,4e-06,6e-06,0.003858,0,0,0,0.000648,0.000371,0.009569,0.136431,0.141121,0.027028,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,45,19,0.264844
0.302417,148,295,185747,436657,3125,3125,3090,3097,82,56,21,47,23,0,0,0,0,0.00386,0.001683,0.004754,0.009312,0.025468,0,0.075748,0.000485,0.012143,0.16906,0.17526,0.01362,CG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,45,0,0
2.39897,1525,3050,1705606,3642175,2730,2730,2730,2730,352,477,59,478,510,0,0,0,0,0,0,0.037001,0,0,0,0,0.003499,0.120272,1.54355,1.58727,0.028061,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,45,19,2.39867
2.20327,1350,2700,1472233,3244825,2730,2730,2730,2730,645,352,118,428,451,0,0,0,0,0,0,0.03358,0,0,0,0,0.004232,0.113288,1.36389,1.40451,0.026831,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,45,19,2.20298
2.05735,1225,2448,1328259,3143934,2730,2730,2729,2729,985,337,161,376,349,0,0,0,0,1.4e-05,2.8e-05,0.031676,2.5e-05,1e-06,0,0.000512,0.004829,0.115766,1.26286,1.30154,0.025623,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-19.scen:,45,18,2.056
2.38094,1525,3049,1705606,3642175,2730,2730,2695,2702,352,477,59,478,510,0,0,0,0,0.051027,0.015033,0.036475,0.080692,0.417932,0,0.188471,0.003448,0.120138,1.53371,1.57678,0.014283,CG+GR+GC+T+BP with AStar,scens/den312d-even-19.scen:,45,0,0
0.139421,56,112,91433,221870,2925,2925,2925,2925,41,36,1,9,9,0,0,0,0,0,0,0.002485,0,0,0,0,0.000148,0.007832,0.090637,0.093155,0.027431,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,45,19,0.139225
0.142269,65,128,95071,234150,2925,2925,2925,2925,43,40,0,11,12,0,0,0,0,0.000244,8.3e-05,0.002247,0.001149,1.8e-05,0,0.015714,0.000147,0.006871,0.083865,0.086214,0.02565,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,45,18,0.110309
0.103648,53,104,63055,165151,2925,2925,2925,2925,34,32,0,8,11,0,0,0,0,0.000109,5.7e-05,0.0017,0.000717,1.5e-05,0,0.01166,0.000104,0.00408,0.054563,0.056289,0.025047,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,45,18,0.081511
0.13777,55,109,102544,247822,2925,2925,2897,2904,54,36,0,9,9,0,0,0,0,0.00049,0.000356,0.00249,0.004699,0.007213,0,0.024677,0.000167,0.007753,0.091291,0.094004,0.013964,CG+GR+GC+T+BP with AStar,scens/den312d-even-21.scen:,45,0,0
0.102913,83,166,52329,143243,2381,2381,2381,2381,40,35,6,6,35,0,0,0,0,0,0,0.003017,0,0,0,0,0.000205,0.00794,0.073519,0.076645,0.047241,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,45,25,0.102746
0.068756,82,164,51028,140186,2381,2381,2381,2381,44,28,9,7,37,0,0,0,0,5e-06,6e-06,0.001927,0,5.8e-05,0,0.000139,0.000189,0.005125,0.045738,0.047684,0.043839,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,45,24,0.068203
0.065121,79,158,47921,130172,2381,2381,2381,2381,38,25,9,7,37,0,0,0,0,1.3e-05,6e-06,0.001717,0,1e-06,0,0.000555,0.000203,0.004641,0.043508,0.045282,0.026954,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-9.scen:,45,16,0.064164
0.079922,83,165,52329,143243,2381,2381,2365,2370,40,35,6,6,35,0,0,0,0,0.001402,0.000763,0.002183,0.00137,0.000898,0,0.01036,0.000152,0.006016,0.055349,0.057701,0.023131,CG+GR+GC+T+BP with AStar,scens/den312d-even-9.scen:,45,0,0
0.324897,106,212,235490,531819,3322,3322,3322,3322,153,75,13,0,17,0,0,0,0,0,0,0.005735,0,0,0,0,0.000667,0.015154,0.205282,0.214578,0.030899,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,50,18,0.324655
0.636113,160,318,388769,858633,3322,3322,3285,3296,218,86,31,0,41,0,0,0,0,0.000762,0.000794,0.009107,0.019995,0.024947,0,0.073461,0.001311,0.024069,0.342385,0.357577,0.02912,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,50,16,0.359104
0.639801,160,318,388769,858633,3322,3322,3285,3296,218,86,31,0,41,0,0,0,0,0.000799,0.000795,0.009109,0.020651,0.025284,0,0.074386,0.001334,0.024384,0.342782,0.35815,0.047345,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-20.scen:,50,23,0.357249
0.275778,78,155,169793,388613,3322,3322,3284,3296,106,30,30,0,17,0,0,0,0,0.002522,0.001179,0.004368,0.017339,0.016836,0,0.061417,0.000591,0.011169,0.152391,0.159846,0.015776,CG+GR+GC+T+BP with AStar,scens/den312d-even-20.scen:,50,0,0
8.38214,8469,16940,5840691,16720041,3009,3009,3009,3009,4760,6180,290,1998,1,0,0,0,0,0,0,0.236775,0,0,0,0,0.017914,0.754482,5.94976,6.22494,0.028119,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,45,17,8.37984
1.29908,643,1286,630688,1571521,3592,3592,3592,3592,9,2,2,627,11,0,0,0,0,0,0,0.019337,0,0,0,0,0.001047,0.046693,0.628922,0.656952,0.031092,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,50,18,1.29879
1.52266,790,1578,774236,1920782,3594,3594,3592,3593,17,4,0,766,18,0,0,0,0,3.9e-05,1.2e-05,0.021768,0,0.000168,0,0.00034,0.00123,0.057636,0.768131,0.801238,0.030065,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,50,18,1.52053
1.5872,839,1678,798027,1984398,3594,3594,3592,3593,15,7,0,814,17,0,0,0,0,8e-06,7e-06,0.022557,0,0.000157,0,0.000389,0.001415,0.057883,0.788506,0.823965,0.029153,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-25.scen:,50,16,1.5853
1.3131,643,1285,630688,1571521,3592,3592,3569,3578,9,2,2,627,11,0,0,0,0,0.018054,0.011259,0.019289,0.061275,0.457551,0,0.070312,0.001057,0.046843,0.635638,0.664332,0.015597,CG+GR+GC+T+BP with AStar,scens/den312d-even-25.scen:,50,0,0
9.59694,10065,20130,6624446,19119689,3009,3009,3009,3009,4920,7486,344,2230,4,0,0,0,0,6e-06,5e-06,0.244833,0,0,0,0.000167,0.01973,0.831623,6.68755,6.97511,0.04408,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,45,24,9.59419
8.35197,9157,18316,5959743,16975342,3009,3009,3009,3009,3888,6788,296,2071,2,0,0,0,0,4e-06,6e-06,0.202572,4.6e-05,2e-06,0,0.00083,0.017137,0.723901,5.92008,6.15972,0.042633,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-3.scen:,45,24,8.34883
14.5446,7762,15496,9348261,20714215,3046,3046,3046,3046,6239,3486,206,2143,1926,0,0,0,0,0,0,0.232218,0,0,0,0,0.026044,0.863812,8.91167,9.20075,0.031352,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,50,19,14.5429
8.22167,8469,16939,5840691,16720041,3009,3009,2987,2996,4760,6180,290,1998,1,0,0,0,0,0.097665,0.07231,0.233803,0.595976,0.979409,0,0.149932,0.017189,0.723486,5.8369,6.10876,0.013973,CG+GR+GC+T+BP with AStar,scens/den312d-even-3.scen:,45,0,0
15.9773,8851,17659,10440435,23562100,3046,3046,3046,3046,5705,3862,219,2335,2434,0,0,0,0,0,0,0.264633,0,0,0,0,0.029868,1.0097,10.0362,10.3575,0.050924,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,50,24,15.9752
8.18958,4600,9202,4496771,10925912,4136,4136,4136,4136,1179,1215,35,3319,31,0,0,0,0,0,0,0.178086,0,0,0,0,0.012571,0.361348,4.41535,4.61484,0.072048,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,70,75,8.18855
8.96854,5217,10430,5052185,12235995,4136,4136,4136,4136,840,689,64,4409,54,0,0,0,0,1.2e-05,2.3e-05,0.19306,0,1e-06,0,0.000489,0.014618,0.375107,4.97037,5.18757,0.042224,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,70,49,8.96636
16.1418,8851,17659,10440435,23562100,3046,3046,3046,3046,5705,3862,219,2335,2434,0,0,0,0,0,0,0.266134,0,0,0,0,0.029788,1.01671,10.1385,10.4614,0.051387,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-1.scen:,50,24,16.1395
8.96641,5217,10430,5052185,12235995,4136,4136,4136,4136,840,689,64,4409,54,0,0,0,0,1.3e-05,2.3e-05,0.193675,0,1e-06,0,0.000544,0.014882,0.375849,4.97105,5.18893,0.041773,CG+GR+DC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,70,64,8.96407
6.70309,3871,7741,3604195,8803889,4136,4136,4099,4112,506,341,54,3424,51,0,0,0,0,0.071547,0.101933,0.149947,0.591898,0.897408,0,0.728505,0.014648,0.271337,3.6074,3.77546,0.02168,CG+GR+DC+T+BP with AStar,scens/den312d-even-23.scen:,70,0,0
14.4756,7762,15495,9348261,20714215,3046,3046,3011,3021,6239,3486,206,2143,1926,0,0,0,0,0.19304,0.073921,0.230553,0.440782,3.37913,0,0.921169,0.024812,0.846699,8.85681,9.14273,0.025647,CG+GR+GC+T+BP with AStar,scens/den312d-even-1.scen:,50,0,0
1.82922,1422,2844,1206149,2993166,3393,3393,3393,3393,198,134,6,1260,21,0,0,0,0,0,0,0.043055,0,0,0,0,0.003332,0.102549,1.2293,1.27773,0.038159,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,60,92,1.82882
2.06361,1741,3477,1292539,3388563,3393,3393,3393,3393,303,353,27,1334,25,0,0,0,0,7.6e-05,1.8e-05,0.048034,0,1e-06,0,0.000789,0.004191,0.118516,1.34173,1.39659,0.057647,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,60,71,2.06066
6.39719,3483,6959,3481027,8253143,2730,2730,2720,2720,745,2309,90,601,481,0,0,0,0,0.045044,0.028538,0.089709,0.466557,1.40345,0,0.649532,0.010196,0.261041,3.26262,3.38675,0.043417,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,45,26,0.329174
1.31721,1046,2090,821328,2108979,3393,3393,3393,3393,180,183,12,830,19,0,0,0,0,1.4e-05,2.1e-05,0.029129,0,1e-06,0,0.001998,0.002618,0.073162,0.867923,0.900765,0.056655,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,60,62,1.31261
1.18757,932,1865,744405,1882910,3393,3393,3363,3374,96,88,6,818,20,0,0,0,0,0.016735,0.018755,0.027879,0.086135,0.128962,0,0.098032,0.002218,0.062652,0.754204,0.78559,0.030579,CG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,60,0,0
9.41654,4862,9718,5666435,12604622,2730,2730,2720,2720,1034,3186,113,1042,519,0,0,0,0,0.077071,0.039507,0.125607,0.615055,1.76309,0,0.988214,0.016271,0.369898,5.21232,5.39743,0.02515,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-5.scen:,45,17,0.305624
9.36984,5590,11145,5535571,13146740,4101,4101,4101,4101,2125,1534,857,1990,1208,0,0,0,0,0,0,0.206856,0,0,0,0,0.027913,0.487874,5.35327,5.61351,0.037443,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,60,72,9.36804
10.1652,6046,12064,5920554,14281603,4101,4101,4101,4101,2412,1926,873,2020,1226,0,0,0,0,0,0,0.215687,0,0,0,0,0.028381,0.525784,5.77038,6.04097,0.050187,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,60,59,10.1636
10.7253,7828,15625,6549974,16287143,4101,4101,4101,4101,2238,3578,678,1897,1674,0,0,0,0,0,0,0.242487,0,0,0,0,0.036044,0.59229,6.40603,6.71612,0.059894,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,60,57,10.7229
9.26714,5590,11144,5535571,13146740,4101,4101,4047,4059,2125,1534,857,1990,1208,0,0,0,0,0.105456,0.091398,0.204474,0.672294,0.957129,0,1.36293,0.027043,0.47901,5.29479,5.55197,0.018656,CG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,60,0,0
6.20175,3834,7668,3846742,9332709,3354,3354,3354,3354,342,463,30,3271,69,0,0,0,0,0,0,0.1078,0,0,0,0,0.007836,0.274744,3.86387,4.11445,0.045042,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,45,23,6.20117
24.8491,15317,30634,17311297,40002251,3354,3354,3354,3354,1374,997,172,12578,1569,0,0,0,0,0,0,0.415688,0,0,0,0,0.031257,1.11822,16.4368,17.4979,0.026691,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,45,17,24.8445
6.64971,4223,8446,4437430,10500302,3354,3354,3352,3352,91,107,25,3952,138,0,0,0,0,0.000147,0.000501,0.111262,0.005927,0.00016,0,0.016799,0.007687,0.301656,4.39053,4.67457,0.026015,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-16.scen:,45,17,6.54995
10.7952,6121,12240,6564416,15782414,3354,3354,3323,3332,1168,1208,67,4688,157,0,0,0,0,0.069535,0.079527,0.188887,1.03152,1.82854,0,0.488582,0.014235,0.464191,6.46843,6.88175,0.013677,CG+GR+GC+T+BP with AStar,scens/den312d-even-16.scen:,45,0,0
33.4695,32752,65506,20232531,57318829,2475,2475,2475,2475,8755,27328,4533,615,276,0,0,0,0,0,0,0.680345,0,0,0,0,0.10112,2.2506,19.7067,20.4996,0.028019,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,45,19,33.4607
23.4216,25129,50260,15640423,43888293,2475,2475,2475,2475,5931,21571,2734,726,98,0,0,0,0,0,0,0.460106,0,0,0,0,0.077279,1.55616,14.5984,15.1385,0.026322,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,45,19,23.4133
22.7324,23864,47730,14063258,40766229,2475,2475,2475,2475,7268,20270,2913,613,68,0,0,0,0,1e-06,6e-06,0.424807,4.1e-05,0,0,0.00054,0.063602,1.54717,13.5296,14.0365,0.025544,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-11.scen:,45,16,22.7251
0.138297,117,234,89264,238947,2712,2712,2712,2712,30,20,0,88,8,0,0,0,0,0,0,0.003124,0,0,0,0,0.000196,0.006824,0.083258,0.086531,0.050655,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,50,24,0.138092
0.13476,97,192,73026,190136,2712,2712,2712,2712,21,21,0,68,6,0,0,0,0,5e-06,1.4e-05,0.002751,0,1e-06,0,0.000878,0.000194,0.00616,0.078992,0.081804,0.028544,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,50,18,0.133297
0.121496,87,172,70526,181799,2712,2712,2712,2712,29,13,0,65,7,0,0,0,0,2.5e-05,2e-05,0.002323,3e-05,0,0,0.001389,0.00016,0.005328,0.069253,0.071588,0.047326,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-23.scen:,50,41,0.119212
0.145429,99,197,86117,229556,2712,2712,2691,2699,61,32,0,58,8,0,0,0,0,0.001782,0.001259,0.003247,0.006533,0.014759,0,0.023085,0.000224,0.007745,0.084245,0.08781,0.025848,CG+GR+GC+T+BP with AStar,scens/den312d-even-23.scen:,50,0,0
5.0176,2995,5960,3459696,8372582,3432,3432,3432,3432,2303,1728,334,612,320,0,0,0,0,0,0,0.105831,0,0,0,0,0.011383,0.291895,3.23798,3.37261,0.031017,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,50,17,5.01704
3.85535,2358,4688,2518579,6127200,3432,3432,3432,3432,1336,1280,313,561,203,0,0,0,0,0,0,0.073163,0,0,0,0,0.008587,0.203585,2.40251,2.49551,0.049515,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,50,24,3.85484
4.62104,3000,5975,2970727,7375521,3432,3432,3432,3432,1342,1647,302,585,465,0,0,0,0,0,0,0.08608,0,0,0,0,0.011134,0.252345,2.82128,2.92846,0.029423,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-2.scen:,50,18,4.62042
33.4314,32752,65505,20232531,57318829,2475,2475,2458,2464,8755,27328,4533,615,276,0,0,0,0,0.145434,0.299103,0.674846,2.5983,6.69703,0,1.27788,0.100984,2.23105,19.7303,20.5189,0.023625,CG+GR+GC+T+BP with AStar,scens/den312d-even-11.scen:,45,0,0
0.391459,288,576,287844,713229,2783,2783,2783,2783,200,136,70,25,56,0,0,0,0,0,0,0.008142,0,0,0,0,0.001359,0.026497,0.268302,0.277691,0.027094,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,45,18,0.391265
0.264183,143,284,154474,383847,2783,2783,2782,2782,96,77,29,14,21,0,0,0,0,5e-06,3.1e-05,0.004293,0.00064,0.001724,0,0.004037,0.000612,0.012914,0.147377,0.152144,0.043745,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,45,23,0.253237
0.293754,167,332,214333,536557,2783,2783,2782,2782,147,96,22,22,25,0,0,0,0,1.1e-05,3.7e-05,0.005209,0.000482,0.001329,0,0.002438,0.000649,0.018974,0.195588,0.20154,0.025644,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-14.scen:,45,18,0.287253
0.533515,311,621,385054,900641,2783,2783,2755,2762,150,185,43,46,36,0,0,0,0,0.007772,0.002603,0.008589,0.029752,0.058031,0,0.041414,0.001129,0.030228,0.355328,0.365216,0.013966,CG+GR+GC+T+BP with AStar,scens/den312d-even-14.scen:,45,0,0
0.597958,380,760,484169,1093254,2465,2465,2465,2465,177,123,34,146,76,0,0,0,0,0,0,0.009815,0,0,0,0,0.001003,0.035659,0.432403,0.444552,0.027775,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,45,19,0.597771
0.461579,277,552,369108,839077,2465,2465,2465,2465,192,70,29,125,51,0,0,0,0,4e-06,1e-05,0.006539,0,4e-06,0,0.00209,0.000778,0.026426,0.324274,0.333378,0.025264,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,45,14,0.457775
5.11626,2995,5959,3459696,8372582,3432,3432,3386,3395,2303,1728,334,612,320,0,0,0,0,0.04799,0.031559,0.107506,0.209254,0.46281,0,0.751419,0.011841,0.300453,3.2949,3.43242,0.015198,CG+GR+GC+T+BP with AStar,scens/den312d-even-2.scen:,50,0,0
0.456763,268,534,357225,800860,2466,2466,2465,2465,103,65,24,129,48,0,0,0,0,0.000339,0.000111,0.005606,0.000725,0.000953,0,0.018026,0.000673,0.024631,0.311372,0.319434,0.02418,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-7.scen:,45,17,0.414886
0.608064,294,587,393126,877416,2465,2465,2450,2455,130,68,28,133,64,0,0,0,0,0.006188,0.003528,0.009011,0.009941,0.096266,0,0.048657,0.000862,0.032653,0.417851,0.429441,0.023296,CG+GR+GC+T+BP with AStar,scens/den312d-even-7.scen:,45,0,0
0.342179,252,504,202939,593321,2989,2989,2989,2989,220,140,28,27,56,0,0,0,0,0,0,0.009952,0,0,0,0,0.000696,0.023353,0.220437,0.234137,0.056383,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,55,24,0.341929
0.353372,309,616,233197,677406,2989,2989,2989,2989,275,151,24,28,104,0,0,0,0,2e-06,1.6e-05,0.010039,2.5e-05,0,0,0.000315,0.000784,0.025005,0.23532,0.24968,0.031926,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,55,17,0.352162
0.325874,293,584,223472,656686,2989,2989,2989,2989,281,146,24,28,93,0,0,0,0,1e-06,1.4e-05,0.009367,3.8e-05,2e-06,0,0.000315,0.000709,0.023423,0.216119,0.229782,0.031929,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-17.scen:,55,17,0.324646
0.299523,252,503,202939,593321,2989,2989,2975,2983,220,140,28,27,56,0,0,0,0,0.003689,0.002897,0.009001,0.009971,0.041434,0,0.019224,0.000684,0.021796,0.197324,0.21029,0.017111,CG+GR+GC+T+BP with AStar,scens/den312d-even-17.scen:,55,0,0
0.777527,242,484,470772,909282,3116,3116,3116,3116,102,40,16,134,51,0,0,0,0,0,0,0.008462,0,0,0,0,0.000674,0.031721,0.445562,0.454813,0.056379,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,55,27,0.777254
4.29912,3278,6556,2701045,6975302,2607,2607,2607,2607,2844,2461,380,312,124,0,0,0,0,0,0,0.097857,0,0,0,0,0.015641,0.284777,2.61434,2.72845,0.027953,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,45,17,4.29864
0.781108,255,508,509945,981509,3116,3116,3116,3116,136,34,20,140,59,0,0,0,0,1.9e-05,2.3e-05,0.008321,0,1e-06,0,0.000275,0.000704,0.032026,0.463012,0.472589,0.053441,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,55,23,0.780204
0.706952,258,514,493702,958650,3116,3116,3114,3114,147,30,23,131,72,0,0,0,0,9.8e-05,7.1e-05,0.008056,0.000165,5e-06,0,0.003698,0.000662,0.030649,0.443445,0.452781,0.032301,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-10.scen:,55,19,0.697757
0.728768,242,483,470772,909282,3116,3116,3070,3079,102,40,16,134,51,0,0,0,0,0.01343,0.003657,0.007898,0.017438,0.151793,0,0.090223,0.000643,0.030807,0.430706,0.439687,0.017114,CG+GR+GC+T+BP with AStar,scens/den312d-even-10.scen:,55,0,0
2.2785,1734,3466,1464972,3784175,2607,2607,2605,2606,1397,1308,173,202,49,0,0,0,0,5e-06,1.1e-05,0.047447,4e-06,1.4e-05,0,4.3e-05,0.007658,0.1457,1.3966,1.4524,0.042979,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,45,25,2.27796
3.90493,3470,6942,2581697,6841247,2607,2607,2599,2602,2435,2927,265,215,63,0,0,0,0,6e-06,4.6e-05,0.084556,0.000232,0.000541,0,0.004393,0.013187,0.270274,2.46607,2.56611,0.026692,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-12.scen:,45,19,3.89621
4.22874,3278,6555,2701045,6975302,2607,2607,2574,2582,2844,2461,380,312,124,0,0,0,0,0.021477,0.025995,0.096972,0.52553,0.182491,0,0.310692,0.015385,0.280921,2.57777,2.69092,0.013907,CG+GR+GC+T+BP with AStar,scens/den312d-even-12.scen:,45,0,0
18.5619,8216,16432,12062635,28132132,3410,3410,3410,3410,5318,3856,1199,2980,180,0,0,0,0,0,0,0.31224,0,0,0,0,0.030002,0.866065,11.3942,11.875,0.034136,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-6.scen:,55,17,18.5597
1.36413,724,1450,939348,2273235,3585,3585,3585,3585,467,532,13,107,72,0,0,0,0,0,0,0.030608,0,0,0,0,0.002367,0.0816,0.87653,0.910936,0.036686,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,60,18,1.36376
3.38272,1809,3616,2361119,5581502,3585,3585,3585,3585,967,1338,45,353,71,0,0,0,0,1e-05,1.7e-05,0.066126,3e-05,3e-06,0,0.001698,0.005684,0.199788,2.22214,2.29834,0.033893,CG+GR+GC+T+BP with AStarand Decomp,scens/den312d-even-21.scen:,60,17,3.37916
